Unnamed: 0,city_edge_id,is_bike,GSV1,GSV2,SAT,mismatch
1683,726850082_Minneapolis,1,"726850082_Minneapolis_MID1_GSV1_44.9828225,-93.2321204.jpg","726850082_Minneapolis_MID1_GSV2_44.9828225,-93.2321204.jpg","726850082_Minneapolis_SAT1_44.9828225,-93.2321204.jpg",N
59,12589_SanDiego,0,"12589_SanDiego_MID_GSV1_32.6435176348209,-117.085856062699.jpg","12589_SanDiego_MID_GSV2_32.6435176348209,-117.085856062699.jpg","12589_SanDiego_MID_SAT_32.6435176348209,-117.085856062699.jpg",N
1698,929330219_NewYork,2,"929330219_NewYork_MID2_GSV1_40.8723335109236,-73.8671340707641.jpg","929330219_NewYork_MID2_GSV2_40.8723335109236,-73.8671340707641.jpg","929330219_NewYork_SAT2_40.8723335109236,-73.8671340707641.jpg",N
886,202755_Houston,0,"202755_Houston_MID_GSV1_29.937762663321,-95.3561545356713.jpg","202755_Houston_MID_GSV2_29.937762663321,-95.3561545356713.jpg","202755_Houston_MID_SAT_29.937762663321,-95.3561545356713.jpg",N
1717,22598235_Minneapolis,2,"22598235_Minneapolis_MID914_GSV1_44.9919493792521,-93.2886738981277.jpg","22598235_Minneapolis_MID914_GSV2_44.9919493792521,-93.2886738981277.jpg","22598235_Minneapolis_SAT914_44.9919493792521,-93.2886738981277.jpg",N
1716,22598235_Minneapolis,2,"22598235_Minneapolis_MID913_GSV1_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_MID913_GSV2_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_SAT913_44.9919494388974,-93.2890547348344.jpg",N
224,52531_SanDiego,1,"52531_SanDiego_MID_GSV1_33.1512503222938,-117.301867161874.jpg","52531_SanDiego_MID_GSV2_33.1512503222938,-117.301867161874.jpg","52531_SanDiego_MID_SAT_33.1512503222938,-117.301867161874.jpg",N
1485,24078191_Chicago,2,"24078191_Chicago_MID2_GSV1_41.8478617630636,-87.6970821416666.jpg","24078191_Chicago_MID2_GSV2_41.8478617630636,-87.6970821416666.jpg","24078191_Chicago_SAT2_41.8478617630636,-87.6970821416666.jpg",Y
1361,1009024059_Denver,2,"1009024059_Denver_MID3_GSV1_39.685716487028,-104.797626891552.jpg","1009024059_Denver_MID3_GSV2_39.685716487028,-104.797626891552.jpg","1009024059_Denver_SAT3_39.685716487028,-104.797626891552.jpg",N
435,100883_Phoenix,1,"100883_Phoenix_MID_GSV1_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_GSV2_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_SAT_33.6023020998147,-111.874032899018.jpg",N
784,181272_Chicago,0,"181272_Chicago_MID_GSV1_41.5512163241727,-88.1404296954217.jpg","181272_Chicago_MID_GSV2_41.5512163241727,-88.1404296954217.jpg","181272_Chicago_MID_SAT_41.5512163241727,-88.1404296954217.jpg",N
301,68878_Sacramento,1,"68878_Sacramento_MID_GSV1_38.5967379244525,-121.268540900674.jpg","68878_Sacramento_MID_GSV2_38.5967379244525,-121.268540900674.jpg","68878_Sacramento_MID_SAT_38.5967379244525,-121.268540900674.jpg",N
1262,355252_Phoenix,0,"355252_Phoenix_MID_GSV1_33.5713878500098,-112.071738050006.jpg","355252_Phoenix_MID_GSV2_33.5713878500098,-112.071738050006.jpg","355252_Phoenix_MID_SAT_33.5713878500098,-112.071738050006.jpg",N
299,68723_SaltLake,1,"68723_SaltLake_MID_GSV1_40.4982868040199,-111.986252127674.jpg","68723_SaltLake_MID_GSV2_40.4982868040199,-111.986252127674.jpg","68723_SaltLake_MID_SAT_40.4982868040199,-111.986252127674.jpg",N
268,63397_Houston,0,"63397_Houston_MID_GSV1_29.6514888093408,-95.2013047436722.jpg","63397_Houston_MID_GSV2_29.6514888093408,-95.2013047436722.jpg","63397_Houston_MID_SAT_29.6514888093408,-95.2013047436722.jpg",N
1441,159552284_LosAngeles,1,"159552284_LosAngeles_MID2_GSV1_34.1016638814269,-118.320805138466.jpg","159552284_LosAngeles_MID2_GSV2_34.1016638814269,-118.320805138466.jpg","159552284_LosAngeles_SAT2_34.1016638814269,-118.320805138466.jpg",Y
1753,8919611_SanFrancisco,2,"8919611_SanFrancisco_MID92_GSV1_37.76700962477,-122.387815104379.jpg","8919611_SanFrancisco_MID92_GSV2_37.76700962477,-122.387815104379.jpg","8919611_SanFrancisco_SAT92_37.76700962477,-122.387815104379.jpg",N
1455,168354271_Boston,2,"168354271_Boston_MID3_GSV1_42.3233978380974,-71.1122123902401.jpg","168354271_Boston_MID3_GSV2_42.3233978380974,-71.1122123902401.jpg","168354271_Boston_SAT3_42.3233978380974,-71.1122123902401.jpg",N
1489,257835680_Seattle,1,"257835680_Seattle_MID2_GSV1_47.6758000383229,-122.310620879327.jpg","257835680_Seattle_MID2_GSV2_47.6758000383229,-122.310620879327.jpg","257835680_Seattle_SAT2_47.6758000383229,-122.310620879327.jpg",N
1734,26472555_SanFrancisco,2,"26472555_SanFrancisco_MID94_GSV1_37.8472635066905,-122.294851401897.jpg","26472555_SanFrancisco_MID94_GSV2_37.8472635066905,-122.294851401897.jpg","26472555_SanFrancisco_SAT94_37.8472635066905,-122.294851401897.jpg",N
1444,159669980_LosAngeles,1,"159669980_LosAngeles_MID1_GSV1_34.1017694,-118.2958402.jpg","159669980_LosAngeles_MID1_GSV2_34.1017694,-118.2958402.jpg","159669980_LosAngeles_SAT1_34.1017694,-118.2958402.jpg",Y
1125,251296_NewYork,0,"251296_NewYork_MID_GSV1_40.6882141001438,-73.9804562471595.jpg","251296_NewYork_MID_GSV2_40.6882141001438,-73.9804562471595.jpg","251296_NewYork_MID_SAT_40.6882141001438,-73.9804562471595.jpg",N
1884,9925_Atlanta,1,9925_Atlanta_MID_GSV1_33.747448_-84.375517_89.jpg,9925_Atlanta_MID_GSV2_33.747448_-84.375517_269.jpg,9925_Atlanta_SAT_33.7474_-84.3755.jpg,N
1711,179913326_Sacramento,2,"179913326_Sacramento_MID932_GSV1_38.5457215354735,-121.555926979377.jpg","179913326_Sacramento_MID932_GSV2_38.5457215354735,-121.555926979377.jpg","179913326_Sacramento_SAT932_38.5457215354735,-121.555926979377.jpg",N
1711,179913326_Sacramento,2,"179913326_Sacramento_MID932_GSV1_38.5457215354735,-121.555926979377.jpg","179913326_Sacramento_MID932_GSV2_38.5457215354735,-121.555926979377.jpg","179913326_Sacramento_SAT932_38.5457215354735,-121.555926979377.jpg",N
8,954_Portland,1,"954_Portland_MID_GSV1_45.482795337373,-122.458069355462.jpg","954_Portland_MID_GSV2_45.482795337373,-122.458069355462.jpg","954_Portland_MID_SAT_45.482795337373,-122.458069355462.jpg",N
1360,1005696200_Chicago,2,"1005696200_Chicago_MID4_GSV1_41.8869823164618,-87.7516790120018.jpg","1005696200_Chicago_MID4_GSV2_41.8869823164618,-87.7516790120018.jpg","1005696200_Chicago_SAT4_41.8869823164618,-87.7516790120018.jpg",N
590,133495_LosAngeles,0,"133495_LosAngeles_MID_GSV1_33.947615879881,-117.675974528871.jpg","133495_LosAngeles_MID_GSV2_33.947615879881,-117.675974528871.jpg","133495_LosAngeles_MID_SAT_33.947615879881,-117.675974528871.jpg",N
22,3506_Phoenix,0,"3506_Phoenix_MID_GSV1_33.7246232095775,-112.437080779259.jpg","3506_Phoenix_MID_GSV2_33.7246232095775,-112.437080779259.jpg","3506_Phoenix_MID_SAT_33.7246232095775,-112.437080779259.jpg",N
391,90774_LosAngeles,0,"90774_LosAngeles_MID_GSV1_33.872944811398,-118.090145152097.jpg","90774_LosAngeles_MID_GSV2_33.872944811398,-118.090145152097.jpg","90774_LosAngeles_MID_SAT_33.872944811398,-118.090145152097.jpg",N
1688,793756650_Houston,2,"793756650_Houston_MID1_GSV1_29.7906153,-95.4030424.jpg","793756650_Houston_MID1_GSV2_29.7906153,-95.4030424.jpg","793756650_Houston_SAT1_29.7906153,-95.4030424.jpg",N
1683,726850082_Minneapolis,1,"726850082_Minneapolis_MID1_GSV1_44.9828225,-93.2321204.jpg","726850082_Minneapolis_MID1_GSV2_44.9828225,-93.2321204.jpg","726850082_Minneapolis_SAT1_44.9828225,-93.2321204.jpg",N
887,204019_Orlando,0,"204019_Orlando_MID_GSV1_28.6264369427136,-81.3383198926706.jpg","204019_Orlando_MID_GSV2_28.6264369427136,-81.3383198926706.jpg","204019_Orlando_MID_SAT_28.6264369427136,-81.3383198926706.jpg",N
1708,11143366_Miami,2,"11143366_Miami_MID94_GSV1_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_MID94_GSV2_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_SAT94_25.7116086411657,-80.2877054132273.jpg",N
511,115267_Seattle,0,"115267_Seattle_MID_GSV1_47.3817760494029,-122.253712164006.jpg","115267_Seattle_MID_GSV2_47.3817760494029,-122.253712164006.jpg","115267_Seattle_MID_SAT_47.3817760494029,-122.253712164006.jpg",N
406,95216_Phoenix,1,"95216_Phoenix_MID_GSV1_33.3777508529293,-112.096111554087.jpg","95216_Phoenix_MID_GSV2_33.3777508529293,-112.096111554087.jpg","95216_Phoenix_MID_SAT_33.3777508529293,-112.096111554087.jpg",Y
1645,578810329_LosAngeles,2,"578810329_LosAngeles_MID5_GSV1_33.7674335473487,-118.168962970674.jpg","578810329_LosAngeles_MID5_GSV2_33.7674335473487,-118.168962970674.jpg","578810329_LosAngeles_SAT5_33.7674335473487,-118.168962970674.jpg",N
1720,24078191_Chicago,2,"24078191_Chicago_MID99_GSV1_41.8478972695074,-87.6987673920903.jpg","24078191_Chicago_MID99_GSV2_41.8478972695074,-87.6987673920903.jpg","24078191_Chicago_SAT99_41.8478972695074,-87.6987673920903.jpg",N
797,182867_SanJose,1,"182867_SanJose_MID_GSV1_37.3135048399078,-121.795251944789.jpg","182867_SanJose_MID_GSV2_37.3135048399078,-121.795251944789.jpg","182867_SanJose_MID_SAT_37.3135048399078,-121.795251944789.jpg",N
151,36122_SanJose,0,"36122_SanJose_MID_GSV1_37.3499198045061,-121.845595258626.jpg","36122_SanJose_MID_GSV2_37.3499198045061,-121.845595258626.jpg","36122_SanJose_MID_SAT_37.3499198045061,-121.845595258626.jpg",N
165,39693_Denver,1,"39693_Denver_MID_GSV1_39.7548394002155,-105.075486000076.jpg","39693_Denver_MID_GSV2_39.7548394002155,-105.075486000076.jpg","39693_Denver_MID_SAT_39.7548394002155,-105.075486000076.jpg",N
1494,260374507_Seattle,1,"260374507_Seattle_MID3_GSV1_47.5389011770506,-122.292753608658.jpg","260374507_Seattle_MID3_GSV2_47.5389011770506,-122.292753608658.jpg","260374507_Seattle_SAT3_47.5389011770506,-122.292753608658.jpg",N
707,160944_Miami,0,"160944_Miami_MID_GSV1_25.9479215458704,-80.120803992622.jpg","160944_Miami_MID_GSV2_25.9479215458704,-80.120803992622.jpg","160944_Miami_MID_SAT_25.9479215458704,-80.120803992622.jpg",N
740,168565_NewYork,0,"168565_NewYork_MID_GSV1_40.6447155160523,-73.901846473047.jpg","168565_NewYork_MID_GSV2_40.6447155160523,-73.901846473047.jpg","168565_NewYork_MID_SAT_40.6447155160523,-73.901846473047.jpg",N
554,124584_Sacramento,0,"124584_Sacramento_MID_GSV1_38.6458589945488,-121.456896703022.jpg","124584_Sacramento_MID_GSV2_38.6458589945488,-121.456896703022.jpg","124584_Sacramento_MID_SAT_38.6458589945488,-121.456896703022.jpg",N
1917,9808_Atlanta,2,9808_Atlanta_MID_GSV1_33.75464_-84.404141_269.jpg,9808_Atlanta_MID_GSV2_33.75464_-84.404141_89.jpg,9808_Atlanta_SAT_33.7546_-84.4041.jpg,N
1398,1193032505_Chicago,1,"1193032505_Chicago_MID3_GSV1_41.9286446709486,-87.678165798578.jpg","1193032505_Chicago_MID3_GSV2_41.9286446709486,-87.678165798578.jpg","1193032505_Chicago_SAT3_41.9286446709486,-87.678165798578.jpg",N
1464,179913326_Sacramento,1,"179913326_Sacramento_MID3_GSV1_38.5509272664518,-121.552422525649.jpg","179913326_Sacramento_MID3_GSV2_38.5509272664518,-121.552422525649.jpg","179913326_Sacramento_SAT3_38.5509272664518,-121.552422525649.jpg",N
1140,253593_SanJose,1,"253593_SanJose_MID_GSV1_37.2603061319448,-121.946089596081.jpg","253593_SanJose_MID_GSV2_37.2603061319448,-121.946089596081.jpg","253593_SanJose_MID_SAT_37.2603061319448,-121.946089596081.jpg",Y
1745,8636133_Boston,2,"8636133_Boston_MID97_GSV1_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_MID97_GSV2_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_SAT97_42.3440668880574,-71.0714727247225.jpg",N
1438,157351483_Houston,2,"157351483_Houston_MID2_GSV1_29.7560605210688,-95.3981037478102.jpg","157351483_Houston_MID2_GSV2_29.7560605210688,-95.3981037478102.jpg","157351483_Houston_SAT2_29.7560605210688,-95.3981037478102.jpg",N
1599,438356294_Seattle,2,"438356294_Seattle_MID2_GSV1_47.5640712103852,-122.373741081356.jpg","438356294_Seattle_MID2_GSV2_47.5640712103852,-122.373741081356.jpg","438356294_Seattle_SAT2_47.5640712103852,-122.373741081356.jpg",N
912,208871_Dallas,0,"208871_Dallas_MID_GSV1_32.8967550109718,-96.9587209359355.jpg","208871_Dallas_MID_GSV2_32.8967550109718,-96.9587209359355.jpg","208871_Dallas_MID_SAT_32.8967550109718,-96.9587209359355.jpg",N
1723,25430003_Philadelphia,2,"25430003_Philadelphia_MID914_GSV1_39.9354783475566,-75.1551434813679.jpg","25430003_Philadelphia_MID914_GSV2_39.9354783475566,-75.1551434813679.jpg","25430003_Philadelphia_SAT914_39.9354783475566,-75.1551434813679.jpg",N
1628,522074006_Baltimore,2,"522074006_Baltimore_MID3_GSV1_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_MID3_GSV2_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_SAT3_39.3598358160418,-76.554961483851.jpg",N
1508,29479413_SanFrancisco,2,"29479413_SanFrancisco_MID2_GSV1_37.7628270874822,-122.429669542409.jpg","29479413_SanFrancisco_MID2_GSV2_37.7628270874822,-122.429669542409.jpg","29479413_SanFrancisco_SAT2_37.7628270874822,-122.429669542409.jpg",N
1248,351006_Houston,0,"351006_Houston_MID_GSV1_29.5710945198909,-95.5692256756548.jpg","351006_Houston_MID_GSV2_29.5710945198909,-95.5692256756548.jpg","351006_Houston_MID_SAT_29.5710945198909,-95.5692256756548.jpg",N
1419,140570370_Chicago,1,"140570370_Chicago_MID1_GSV1_41.9226484,-87.6969285.jpg","140570370_Chicago_MID1_GSV2_41.9226484,-87.6969285.jpg","140570370_Chicago_SAT1_41.9226484,-87.6969285.jpg",Y
1376,1082112925_Houston,2,"1082112925_Houston_MID2_GSV1_29.7269860021664,-95.3187476262877.jpg","1082112925_Houston_MID2_GSV2_29.7269860021664,-95.3187476262877.jpg","1082112925_Houston_SAT2_29.7269860021664,-95.3187476262877.jpg",N
673,152135_LosAngeles,0,"152135_LosAngeles_MID_GSV1_34.0054290869957,-118.163283709913.jpg","152135_LosAngeles_MID_GSV2_34.0054290869957,-118.163283709913.jpg","152135_LosAngeles_MID_SAT_34.0054290869957,-118.163283709913.jpg",N
364,84213_Portland,1,"84213_Portland_MID_GSV1_45.4715284997875,-122.610000949424.jpg","84213_Portland_MID_GSV2_45.4715284997875,-122.610000949424.jpg","84213_Portland_MID_SAT_45.4715284997875,-122.610000949424.jpg",N
1914,9805_Atlanta,2,9805_Atlanta_MID_GSV1_33.767243_-84.396105_359.jpg,9805_Atlanta_MID_GSV2_33.767243_-84.396105_179.jpg,9805_Atlanta_SAT_33.7672_-84.3961.jpg,N
1145,255671_Phoenix,0,"255671_Phoenix_MID_GSV1_33.5914759826197,-111.838320178636.jpg","255671_Phoenix_MID_GSV2_33.5914759826197,-111.838320178636.jpg","255671_Phoenix_MID_SAT_33.5914759826197,-111.838320178636.jpg",N
854,194280_SaltLake,0,"194280_SaltLake_MID_GSV1_40.855472300047,-111.873991000025.jpg","194280_SaltLake_MID_GSV2_40.855472300047,-111.873991000025.jpg","194280_SaltLake_MID_SAT_40.855472300047,-111.873991000025.jpg",N
1421,145814219_Chicago,2,"145814219_Chicago_MID3_GSV1_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_MID3_GSV2_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_SAT3_41.9149470718558,-87.7558576526267.jpg",Y
1441,159552284_LosAngeles,1,"159552284_LosAngeles_MID2_GSV1_34.1016638814269,-118.320805138466.jpg","159552284_LosAngeles_MID2_GSV2_34.1016638814269,-118.320805138466.jpg","159552284_LosAngeles_SAT2_34.1016638814269,-118.320805138466.jpg",Y
1043,235264_LosAngeles,0,"235264_LosAngeles_MID_GSV1_33.7784049494321,-117.805376812971.jpg","235264_LosAngeles_MID_GSV2_33.7784049494321,-117.805376812971.jpg","235264_LosAngeles_MID_SAT_33.7784049494321,-117.805376812971.jpg",N
224,52531_SanDiego,1,"52531_SanDiego_MID_GSV1_33.1512503222938,-117.301867161874.jpg","52531_SanDiego_MID_GSV2_33.1512503222938,-117.301867161874.jpg","52531_SanDiego_MID_SAT_33.1512503222938,-117.301867161874.jpg",N
1791,31992397_Chicago,1,"31992397_Chicago_MID93_GSV1_41.8582746162226,-87.7011291347333.jpg","31992397_Chicago_MID93_GSV2_41.8582746162226,-87.7011291347333.jpg","31992397_Chicago_SAT93_41.8582746162226,-87.7011291347333.jpg",N
1760,22561055_Minneapolis,1,"22561055_Minneapolis_MID911_GSV1_44.994613866118,-93.287987.jpg","22561055_Minneapolis_MID911_GSV2_44.994613866118,-93.287987.jpg","22561055_Minneapolis_SAT911_44.994613866118,-93.287987.jpg",N
1726,25430003_Philadelphia,2,"25430003_Philadelphia_MID921_GSV1_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_MID921_GSV2_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_SAT921_39.9361042286038,-75.1574804060702.jpg",N
1381,1116627792_Chicago,2,"1116627792_Chicago_MID1_GSV1_41.8852076,-87.7209168.jpg","1116627792_Chicago_MID1_GSV2_41.8852076,-87.7209168.jpg","1116627792_Chicago_SAT1_41.8852076,-87.7209168.jpg",N
1493,260374507_Seattle,1,"260374507_Seattle_MID2_GSV1_47.5389241319164,-122.294072784931.jpg","260374507_Seattle_MID2_GSV2_47.5389241319164,-122.294072784931.jpg","260374507_Seattle_SAT2_47.5389241319164,-122.294072784931.jpg",N
1081,242109_SaltLake,1,"242109_SaltLake_MID_GSV1_40.4895630971669,-111.947960924445.jpg","242109_SaltLake_MID_GSV2_40.4895630971669,-111.947960924445.jpg","242109_SaltLake_MID_SAT_40.4895630971669,-111.947960924445.jpg",N
1886,9927_Atlanta,1,9927_Atlanta_MID_GSV1_33.747438_-84.376269_87.jpg,9927_Atlanta_MID_GSV2_33.747438_-84.376269_267.jpg,9927_Atlanta_SAT_33.7474_-84.3763.jpg,N
1411,126271045_Portland,2,"126271045_Portland_MID3_GSV1_45.5043474533939,-122.560739090322.jpg","126271045_Portland_MID3_GSV2_45.5043474533939,-122.560739090322.jpg","126271045_Portland_SAT3_45.5043474533939,-122.560739090322.jpg",N
199,47576_LosAngeles,1,"47576_LosAngeles_MID_GSV1_33.9654086518468,-117.684751340625.jpg","47576_LosAngeles_MID_GSV2_33.9654086518468,-117.684751340625.jpg","47576_LosAngeles_MID_SAT_33.9654086518468,-117.684751340625.jpg",N
971,220795_Orlando,0,"220795_Orlando_MID_GSV1_28.6126032919826,-80.8182867498883.jpg","220795_Orlando_MID_GSV2_28.6126032919826,-80.8182867498883.jpg","220795_Orlando_MID_SAT_28.6126032919826,-80.8182867498883.jpg",N
780,180858_Houston,0,"180858_Houston_MID_GSV1_29.7164753722177,-95.4987050238738.jpg","180858_Houston_MID_GSV2_29.7164753722177,-95.4987050238738.jpg","180858_Houston_MID_SAT_29.7164753722177,-95.4987050238738.jpg",N
56,11760_Orlando,0,"11760_Orlando_MID_GSV1_28.7147240399871,-81.3147505846613.jpg","11760_Orlando_MID_GSV2_28.7147240399871,-81.3147505846613.jpg","11760_Orlando_MID_SAT_28.7147240399871,-81.3147505846613.jpg",N
199,47576_LosAngeles,1,"47576_LosAngeles_MID_GSV1_33.9654086518468,-117.684751340625.jpg","47576_LosAngeles_MID_GSV2_33.9654086518468,-117.684751340625.jpg","47576_LosAngeles_MID_SAT_33.9654086518468,-117.684751340625.jpg",N
138,29605_Houston,1,"29605_Houston_MID_GSV1_29.557322749311,-95.2168641673656.jpg","29605_Houston_MID_GSV2_29.557322749311,-95.2168641673656.jpg","29605_Houston_MID_SAT_29.557322749311,-95.2168641673656.jpg",N
1725,25430003_Philadelphia,2,"25430003_Philadelphia_MID92_GSV1_39.9343880645247,-75.1511454902785.jpg","25430003_Philadelphia_MID92_GSV2_39.9343880645247,-75.1511454902785.jpg","25430003_Philadelphia_SAT92_39.9343880645247,-75.1511454902785.jpg",N
1557,398255488_LosAngeles,2,"398255488_LosAngeles_MID3_GSV1_33.8688969078874,-118.177341992009.jpg","398255488_LosAngeles_MID3_GSV2_33.8688969078874,-118.177341992009.jpg","398255488_LosAngeles_SAT3_33.8688969078874,-118.177341992009.jpg",N
1013,228708_LosAngeles,0,"228708_LosAngeles_MID_GSV1_34.0769880173242,-118.282191733456.jpg","228708_LosAngeles_MID_GSV2_34.0769880173242,-118.282191733456.jpg","228708_LosAngeles_MID_SAT_34.0769880173242,-118.282191733456.jpg",N
845,191728_NewYork,0,"191728_NewYork_MID_GSV1_40.8467435007531,-73.8966099992335.jpg","191728_NewYork_MID_GSV2_40.8467435007531,-73.8966099992335.jpg","191728_NewYork_MID_SAT_40.8467435007531,-73.8966099992335.jpg",N
850,192752_Atlanta,0,"192752_Atlanta_MID_GSV1_33.9368732313386,-84.5056069030097.jpg","192752_Atlanta_MID_GSV2_33.9368732313386,-84.5056069030097.jpg","192752_Atlanta_MID_SAT_33.9368732313386,-84.5056069030097.jpg",N
263,61577_Houston,0,"61577_Houston_MID_GSV1_29.8894689410261,-95.4770070070955.jpg","61577_Houston_MID_GSV2_29.8894689410261,-95.4770070070955.jpg","61577_Houston_MID_SAT_29.8894689410261,-95.4770070070955.jpg",N
1461,174010601_Minneapolis,1,"174010601_Minneapolis_MID1_GSV1_44.9920813,-93.2768525.jpg","174010601_Minneapolis_MID1_GSV2_44.9920813,-93.2768525.jpg","174010601_Minneapolis_SAT1_44.9920813,-93.2768525.jpg",N
267,62617_SanJose,1,"62617_SanJose_MID_GSV1_37.4031239091146,-121.890677212683.jpg","62617_SanJose_MID_GSV2_37.4031239091146,-121.890677212683.jpg","62617_SanJose_MID_SAT_37.4031239091146,-121.890677212683.jpg",Y
1708,11143366_Miami,2,"11143366_Miami_MID94_GSV1_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_MID94_GSV2_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_SAT94_25.7116086411657,-80.2877054132273.jpg",N
299,68723_SaltLake,1,"68723_SaltLake_MID_GSV1_40.4982868040199,-111.986252127674.jpg","68723_SaltLake_MID_GSV2_40.4982868040199,-111.986252127674.jpg","68723_SaltLake_MID_SAT_40.4982868040199,-111.986252127674.jpg",N
552,124253_Sacramento,1,"124253_Sacramento_MID_GSV1_38.5896152266034,-121.303173803136.jpg","124253_Sacramento_MID_GSV2_38.5896152266034,-121.303173803136.jpg","124253_Sacramento_MID_SAT_38.5896152266034,-121.303173803136.jpg",N
1318,369913_LosAngeles,0,"369913_LosAngeles_MID_GSV1_33.8794288555413,-118.367494603745.jpg","369913_LosAngeles_MID_GSV2_33.8794288555413,-118.367494603745.jpg","369913_LosAngeles_MID_SAT_33.8794288555413,-118.367494603745.jpg",N
1451,165880118_LosAngeles,1,"165880118_LosAngeles_MID2_GSV1_33.9865187877968,-118.439598445144.jpg","165880118_LosAngeles_MID2_GSV2_33.9865187877968,-118.439598445144.jpg","165880118_LosAngeles_SAT2_33.9865187877968,-118.439598445144.jpg",N
1514,303988675_LosAngeles,1,"303988675_LosAngeles_MID3_GSV1_34.3152999187339,-118.499147107771.jpg","303988675_LosAngeles_MID3_GSV2_34.3152999187339,-118.499147107771.jpg","303988675_LosAngeles_SAT3_34.3152999187339,-118.499147107771.jpg",N
1806,6015934_SanDiego,1,"6015934_SanDiego_MID99_GSV1_33.0434457649654,-117.268386342755.jpg","6015934_SanDiego_MID99_GSV2_33.0434457649654,-117.268386342755.jpg","6015934_SanDiego_SAT99_33.0434457649654,-117.268386342755.jpg",N
1380,11143366_Miami,2,"11143366_Miami_MID1_GSV1_25.7116448,-80.2868184.jpg","11143366_Miami_MID1_GSV2_25.7116448,-80.2868184.jpg","11143366_Miami_SAT1_25.7116448,-80.2868184.jpg",N
1034,233440_LosAngeles,1,"233440_LosAngeles_MID_GSV1_33.7917676999869,-118.193715499954.jpg","233440_LosAngeles_MID_GSV2_33.7917676999869,-118.193715499954.jpg","233440_LosAngeles_MID_SAT_33.7917676999869,-118.193715499954.jpg",N
1313,368730_Chicago,0,"368730_Chicago_MID_GSV1_41.7664886517871,-87.9714066001539.jpg","368730_Chicago_MID_GSV2_41.7664886517871,-87.9714066001539.jpg","368730_Chicago_MID_SAT_41.7664886517871,-87.9714066001539.jpg",N
1505,277135210_NewYork,1,"277135210_NewYork_MID1_GSV1_40.8821731,-73.8635843.jpg","277135210_NewYork_MID1_GSV2_40.8821731,-73.8635843.jpg","277135210_NewYork_SAT1_40.8821731,-73.8635843.jpg",N
1395,11713124_Pittsburgh,1,"11713124_Pittsburgh_MID3_GSV1_40.445962401063,-80.0034653921988.jpg","11713124_Pittsburgh_MID3_GSV2_40.445962401063,-80.0034653921988.jpg","11713124_Pittsburgh_SAT3_40.445962401063,-80.0034653921988.jpg",N
1583,428100724_Seattle,2,"428100724_Seattle_MID2_GSV1_47.5799840481381,-122.296232647308.jpg","428100724_Seattle_MID2_GSV2_47.5799840481381,-122.296232647308.jpg","428100724_Seattle_SAT2_47.5799840481381,-122.296232647308.jpg",N
1631,522075925_Baltimore,2,"522075925_Baltimore_MID1_GSV1_39.3525175,-76.5612849.jpg","522075925_Baltimore_MID1_GSV2_39.3525175,-76.5612849.jpg","522075925_Baltimore_SAT1_39.3525175,-76.5612849.jpg",N
189,45847_Houston,0,"45847_Houston_MID_GSV1_29.7940146499999,-95.332076399997.jpg","45847_Houston_MID_GSV2_29.7940146499999,-95.332076399997.jpg","45847_Houston_MID_SAT_29.7940146499999,-95.332076399997.jpg",N
1490,259099618_Seattle,1,"259099618_Seattle_MID2_GSV1_47.7077567211572,-122.333960785298.jpg","259099618_Seattle_MID2_GSV2_47.7077567211572,-122.333960785298.jpg","259099618_Seattle_SAT2_47.7077567211572,-122.333960785298.jpg",N
1628,522074006_Baltimore,2,"522074006_Baltimore_MID3_GSV1_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_MID3_GSV2_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_SAT3_39.3598358160418,-76.554961483851.jpg",N
1475,222857193_NewYork,2,"222857193_NewYork_MID2_GSV1_40.7203398125868,-74.0455696311943.jpg","222857193_NewYork_MID2_GSV2_40.7203398125868,-74.0455696311943.jpg","222857193_NewYork_SAT2_40.7203398125868,-74.0455696311943.jpg",N
1490,259099618_Seattle,1,"259099618_Seattle_MID2_GSV1_47.7077567211572,-122.333960785298.jpg","259099618_Seattle_MID2_GSV2_47.7077567211572,-122.333960785298.jpg","259099618_Seattle_SAT2_47.7077567211572,-122.333960785298.jpg",N
157,37637_LosAngeles,0,"37637_LosAngeles_MID_GSV1_33.9236833001284,-118.346604300966.jpg","37637_LosAngeles_MID_GSV2_33.9236833001284,-118.346604300966.jpg","37637_LosAngeles_MID_SAT_33.9236833001284,-118.346604300966.jpg",N
